,precision,recall,f1-score,support
ABC,0.7894736842105263,0.3125,0.44776119402985076,48.0
MX,0.2826086956521739,0.7647058823529411,0.4126984126984127,17.0
accuracy,0.4307692307692308,0.4307692307692308,0.4307692307692308,0.4307692307692308
macro avg,0.5360411899313501,0.5386029411764706,0.43022980336413175,65.0
weighted avg,0.6569089948952648,0.4307692307692308,0.43859092814316697,65.0

TSS,0.07208237986270027
HSS1,0.5789473684210527
HSS2,1.723618090452261
GS,-0.38749999999999996
ORSS,-264
SEDI,0.11509035027985458
