,time_start,time_peak,time_end,nar,xray_class
252,2013-04-10 17:56:00.0,2013-04-10 18:01:00.0,2013-04-10 18:04:00.0,11718,C3.4
253,2019-03-21 20:54:00.0,2019-03-21 21:13:00.0,2019-03-21 21:19:00.0,12736,B9.9
254,2012-05-31 22:54:00.0,2012-05-31 23:17:00.0,2012-05-31 23:22:00.0,11493,C1.3
255,2011-09-03 17:32:00.0,2011-09-03 17:36:00.0,2011-09-03 17:39:00.0,11286,C2.5
256,2016-05-12 16:06:00.0,2016-05-12 16:10:00.0,2016-05-12 16:14:00.0,12542,B4.7
257,2021-09-23 02:56:00.0,2021-09-23 03:05:00.0,2021-09-23 03:14:00.0,12871,B2.0
258,2011-07-31 02:12:00.0,2011-07-31 02:13:00.0,2011-07-31 02:14:00.0,11263,B7.5
259,2013-04-13 03:29:00.0,2013-04-13 03:34:00.0,2013-04-13 03:36:00.0,11718,C1.9
260,2015-12-17 12:22:00.0,2015-12-17 12:35:00.0,2015-12-17 12:49:00.0,12470,C1.7
261,2020-11-05 08:52:00.0,2020-11-05 08:57:00.0,2020-11-05 09:03:00.0,12781,B5.5
262,2010-09-20 23:38:00.0,2010-09-20 23:43:00.0,2010-09-20 23:45:00.0,11109,B8.2
263,2016-02-03 12:03:00.0,2016-02-03 12:23:00.0,2016-02-03 12:42:00.0,12492,C1.0
264,2014-12-18 15:40:00.0,2014-12-18 15:46:00.0,2014-12-18 16:10:00.0,12241,C5.3
265,2016-11-30 11:45:00.0,2016-11-30 11:50:00.0,2016-11-30 11:53:00.0,12615,B4.3
266,2014-12-20 20:29:00.0,2014-12-20 20:35:00.0,2014-12-20 20:49:00.0,12242,C5.6
267,2014-11-30 13:17:00.0,2014-11-30 13:20:00.0,2014-11-30 13:22:00.0,12222,C1.4
268,2017-04-05 04:51:00.0,2017-04-05 04:55:00.0,2017-04-05 04:58:00.0,12645,C1.1
269,2011-09-02 08:49:00.0,2011-09-02 08:52:00.0,2011-09-02 08:55:00.0,11283,B8.9
270,2012-10-15 04:15:00.0,2012-10-15 04:24:00.0,2012-10-15 04:32:00.0,11593,C4.0
271,2016-05-20 08:34:00.0,2016-05-20 08:42:00.0,2016-05-20 08:47:00.0,12546,B3.9
272,2021-04-21 16:51:00.0,2021-04-21 16:58:00.0,2021-04-21 17:03:00.0,12817,B6.4
273,2014-11-17 08:52:00.0,2014-11-17 09:07:00.0,2014-11-17 09:22:00.0,12205,C6.5
274,2013-10-24 12:58:00.0,2013-10-24 13:12:00.0,2013-10-24 13:19:00.0,11875,C2.4
275,2018-02-08 18:39:00.0,2018-02-08 18:45:00.0,2018-02-08 18:50:00.0,12699,B5.1
276,2013-11-14 04:43:00.0,2013-11-14 04:47:00.0,2013-11-14 04:51:00.0,11899,C1.5
277,2012-08-03 05:51:00.0,2012-08-03 06:00:00.0,2012-08-03 06:08:00.0,11539,C2.8
278,2015-06-26 08:58:00.0,2015-06-26 09:03:00.0,2015-06-26 09:05:00.0,12371,B8.6
279,2014-07-26 12:06:00.0,2014-07-26 12:10:00.0,2014-07-26 12:15:00.0,12123,C1.1
280,2011-08-16 15:39:00.0,2011-08-16 15:42:00.0,2011-08-16 15:48:00.0,11271,B4.2
281,2017-12-22 00:17:00.0,2017-12-22 00:21:00.0,2017-12-22 00:23:00.0,12692,B1.7
282,2014-05-14 12:59:00.0,2014-05-14 15:04:00.0,2014-05-14 15:28:00.0,12056,C8.3
283,2015-05-10 12:45:00.0,2015-05-10 13:03:00.0,2015-05-10 13:23:00.0,12339,C2.2
284,2013-11-18 13:32:00.0,2013-11-18 14:15:00.0,2013-11-18 14:35:00.0,11893,C7.0
285,2015-10-27 05:05:00.0,2015-10-27 05:14:00.0,2015-10-27 05:20:00.0,12436,C1.0
286,2012-02-25 14:20:00.0,2012-02-25 15:00:00.0,2012-02-25 15:15:00.0,11424,B5.9
287,2017-02-23 00:45:00.0,2017-02-23 01:05:00.0,2017-02-23 01:20:00.0,12638,B4.4
288,2016-06-11 00:17:00.0,2016-06-11 00:20:00.0,2016-06-11 00:23:00.0,12552,B2.8
289,2012-07-06 09:13:00.0,2012-07-06 09:18:00.0,2012-07-06 09:29:00.0,11515,C3.8
290,2021-05-27 21:44:00.0,2021-05-27 22:07:00.0,2021-05-27 22:18:00.0,12824,C1.0
291,2014-08-30 04:49:00.0,2014-08-30 04:56:00.0,2014-08-30 05:08:00.0,12149,C3.3
292,2016-05-20 08:34:00.0,2016-05-20 08:42:00.0,2016-05-20 08:47:00.0,12546,B3.9
293,2014-06-29 00:05:00.0,2014-06-29 00:10:00.0,2014-06-29 00:14:00.0,12104,C1.5
294,2020-12-14 14:09:00.0,2020-12-14 14:37:00.0,2020-12-14 14:56:00.0,12792,C4.0
295,2021-08-09 13:51:00.0,2021-08-09 14:05:00.0,2021-08-09 14:20:00.0,12853,B1.5
296,2015-10-20 13:23:00.0,2015-10-20 13:26:00.0,2015-10-20 13:28:00.0,12436,B8.5
297,2016-05-13 16:16:00.0,2016-05-13 16:21:00.0,2016-05-13 16:24:00.0,12544,B7.4
298,2012-06-27 12:33:00.0,2012-06-27 12:38:00.0,2012-06-27 12:40:00.0,11513,C3.4
299,2015-04-23 05:06:00.0,2015-04-23 05:18:00.0,2015-04-23 05:23:00.0,12324,C1.6
300,2012-07-27 03:28:00.0,2012-07-27 03:36:00.0,2012-07-27 03:42:00.0,11532,C1.3
301,2012-04-28 00:38:00.0,2012-04-28 00:48:00.0,2012-04-28 00:53:00.0,11459,C1.5
302,2013-07-09 07:00:00.0,2013-07-09 07:35:00.0,2013-07-09 07:57:00.0,11785,C2.0
303,2010-05-12 02:08:00.0,2010-05-12 02:22:00.0,2010-05-12 02:29:00.0,11067,B1.5
304,2010-05-02 06:03:00.0,2010-05-02 06:09:00.0,2010-05-02 06:18:00.0,11067,B2.9
305,2015-01-10 02:45:00.0,2015-01-10 02:52:00.0,2015-01-10 02:56:00.0,12257,C1.2
306,2014-04-15 09:53:00.0,2014-04-15 09:57:00.0,2014-04-15 10:10:00.0,12036,C4.4
307,2013-12-27 23:20:00.0,2013-12-27 23:36:00.0,2013-12-27 23:56:00.0,11934,C2.3
308,2014-11-16 01:11:00.0,2014-11-16 01:15:00.0,2014-11-16 01:21:00.0,12209,C1.4
309,2013-03-02 14:59:00.0,2013-03-02 15:11:00.0,2013-03-02 15:26:00.0,11687,C1.9
310,2012-06-05 21:45:00.0,2012-06-05 21:54:00.0,2012-06-05 21:57:00.0,11499,C1.0
311,2017-10-05 19:51:00.0,2017-10-05 20:02:00.0,2017-10-05 20:10:00.0,12683,B3.3
312,2012-02-06 14:42:00.0,2012-02-06 14:47:00.0,2012-02-06 14:52:00.0,11410,B7.9
313,2011-12-21 04:48:00.0,2011-12-21 04:55:00.0,2011-12-21 04:59:00.0,11382,C4.3
314,2011-08-26 03:29:00.0,2011-08-26 03:34:00.0,2011-08-26 03:36:00.0,11271,C1.0
315,2014-06-23 16:42:00.0,2014-06-23 16:45:00.0,2014-06-23 16:47:00.0,12096,B4.5
316,2016-04-30 02:46:00.0,2016-04-30 02:51:00.0,2016-04-30 02:56:00.0,12537,B3.6
317,2013-12-25 11:31:00.0,2013-12-25 11:36:00.0,2013-12-25 11:42:00.0,11928,C1.2
318,2021-07-28 13:53:00.0,2021-07-28 14:00:00.0,2021-07-28 14:05:00.0,12846,B2.9
319,2011-06-18 22:18:00.0,2011-06-18 22:22:00.0,2011-06-18 22:27:00.0,11237,B4.5
320,2017-08-14 21:23:00.0,2017-08-14 21:27:00.0,2017-08-14 21:30:00.0,12671,B7.4
321,2013-07-02 23:06:00.0,2013-07-02 23:17:00.0,2013-07-02 23:27:00.0,11785,B8.7
322,2016-08-07 20:00:00.0,2016-08-07 20:11:00.0,2016-08-07 20:27:00.0,12572,C1.0
323,2013-10-10 17:46:00.0,2013-10-10 17:52:00.0,2013-10-10 18:02:00.0,11865,C1.3
324,2017-04-22 10:07:00.0,2017-04-22 10:10:00.0,2017-04-22 10:13:00.0,12651,B1.8
325,2014-03-07 18:14:00.0,2014-03-07 18:57:00.0,2014-03-07 19:17:00.0,11995,C2.1
326,2011-12-28 01:54:00.0,2011-12-28 02:08:00.0,2011-12-28 02:16:00.0,11389,C2.1
327,2021-02-02 13:46:00.0,2021-02-02 13:53:00.0,2021-02-02 14:00:00.0,12801,B1.0
328,2016-12-07 11:19:00.0,2016-12-07 11:23:00.0,2016-12-07 11:32:00.0,12615,B1.7
329,2013-06-30 05:15:00.0,2013-06-30 05:20:00.0,2013-06-30 05:31:00.0,11778,B4.1
330,2021-08-21 11:28:00.0,2021-08-21 11:36:00.0,2021-08-21 11:41:00.0,12859,B4.9
331,2016-02-24 12:23:00.0,2016-02-24 12:29:00.0,2016-02-24 12:32:00.0,12506,C1.4
332,2021-04-22 20:02:00.0,2021-04-22 20:11:00.0,2021-04-22 20:20:00.0,12817,C8.5
333,2013-02-03 05:56:00.0,2013-02-03 06:10:00.0,2013-02-03 06:15:00.0,11667,C8.4
334,2012-07-13 22:28:00.0,2012-07-13 22:35:00.0,2012-07-13 22:42:00.0,11519,C2.1
335,2017-05-29 16:55:00.0,2017-05-29 16:58:00.0,2017-05-29 17:00:00.0,12659,B1.7
336,2015-09-29 04:41:00.0,2015-09-29 04:46:00.0,2015-09-29 04:55:00.0,12428,C5.1
337,2010-05-11 19:33:00.0,2010-05-11 20:16:00.0,2010-05-11 20:42:00.0,11067,B1.5
338,2018-06-24 13:55:00.0,2018-06-24 14:03:00.0,2018-06-24 14:19:00.0,12713,B2.9
339,2017-04-03 04:19:00.0,2017-04-03 04:26:00.0,2017-04-03 04:31:00.0,12644,C2.3
340,2020-12-24 22:30:00.0,2020-12-24 22:40:00.0,2020-12-24 22:47:00.0,12795,B1.7
341,2012-09-02 22:19:00.0,2012-09-02 22:30:00.0,2012-09-02 22:44:00.0,11564,C2.1
342,2015-05-21 06:57:00.0,2015-05-21 07:06:00.0,2015-05-21 07:17:00.0,12349,C1.1
343,2014-11-27 09:35:00.0,2014-11-27 09:41:00.0,2014-11-27 09:50:00.0,12222,C4.8
344,2016-07-09 15:49:00.0,2016-07-09 16:07:00.0,2016-07-09 16:11:00.0,12564,C2.6
345,2014-11-29 01:44:00.0,2014-11-29 02:01:00.0,2014-11-29 02:32:00.0,12222,C4.2
346,2011-03-13 01:42:00.0,2011-03-13 01:49:00.0,2011-03-13 01:52:00.0,11169,B7.5
347,2013-12-21 19:22:00.0,2013-12-21 19:29:00.0,2013-12-21 19:33:00.0,11928,C7.5
348,2016-05-20 04:35:00.0,2016-05-20 04:40:00.0,2016-05-20 04:43:00.0,12546,B3.7
349,2014-08-20 16:18:00.0,2014-08-20 16:22:00.0,2014-08-20 16:27:00.0,12148,C1.8
350,2013-03-19 00:51:00.0,2013-03-19 01:17:00.0,2013-03-19 01:36:00.0,11698,C4.3
351,2013-07-02 23:06:00.0,2013-07-02 23:17:00.0,2013-07-02 23:27:00.0,11785,B8.7
352,2014-05-10 18:31:00.0,2014-05-10 18:46:00.0,2014-05-10 18:53:00.0,12056,C1.8
353,2021-04-16 10:39:00.0,2021-04-16 10:47:00.0,2021-04-16 10:52:00.0,12816,B1.6
354,2011-07-08 11:41:00.0,2011-07-08 11:51:00.0,2011-07-08 12:00:00.0,11247,C2.8
355,2010-05-27 23:00:00.0,2010-05-27 23:15:00.0,2010-05-27 23:25:00.0,11072,B1.4
356,2016-03-01 17:34:00.0,2016-03-01 17:57:00.0,2016-03-01 18:03:00.0,12506,B3.4
357,2010-11-25 20:59:00.0,2010-11-25 21:03:00.0,2010-11-25 21:05:00.0,11127,B1.2
358,2011-03-24 16:55:00.0,2011-03-24 16:58:00.0,2011-03-24 17:00:00.0,11176,B6.6
359,2011-12-14 16:43:00.0,2011-12-14 16:47:00.0,2011-12-14 16:49:00.0,11367,C2.5
360,2020-11-05 01:55:00.0,2020-11-05 02:04:00.0,2020-11-05 02:11:00.0,12781,B7.0
361,2015-10-19 17:41:00.0,2015-10-19 17:48:00.0,2015-10-19 17:53:00.0,12436,C1.3
362,2011-01-20 20:21:00.0,2011-01-20 20:27:00.0,2011-01-20 20:31:00.0,11147,B1.1
363,2014-08-08 12:51:00.0,2014-08-08 12:58:00.0,2014-08-08 13:13:00.0,12132,C1.2
364,2021-08-28 05:01:00.0,2021-08-28 05:05:00.0,2021-08-28 05:09:00.0,12860,C7.0
365,2021-09-28 23:09:00.0,2021-09-28 23:16:00.0,2021-09-28 23:21:00.0,12871,B2.8
366,2021-05-23 03:02:00.0,2021-05-23 03:06:00.0,2021-05-23 03:11:00.0,12824,B3.9
367,2012-08-02 04:53:00.0,2012-08-02 04:56:00.0,2012-08-02 04:59:00.0,11532,C1.5
368,2011-05-28 17:20:00.0,2011-05-28 17:23:00.0,2011-05-28 17:26:00.0,11226,C1.9
369,2015-12-02 04:25:00.0,2015-12-02 04:46:00.0,2015-12-02 05:04:00.0,12458,C2.2
370,2011-08-02 14:37:00.0,2011-08-02 14:41:00.0,2011-08-02 14:43:00.0,11263,B6.0
371,2014-02-02 04:10:00.0,2014-02-02 04:14:00.0,2014-02-02 04:22:00.0,11967,C3.3
372,2016-09-22 17:35:00.0,2016-09-22 17:53:00.0,2016-09-22 18:09:00.0,12595,C1.9
373,2015-11-22 01:37:00.0,2015-11-22 02:10:00.0,2015-11-22 02:27:00.0,12454,C5.1
374,2013-05-31 05:31:00.0,2013-05-31 05:36:00.0,2013-05-31 05:43:00.0,11757,B4.6
375,2013-07-28 05:35:00.0,2013-07-28 06:18:00.0,2013-07-28 06:58:00.0,11800,C2.3
376,2018-02-15 23:50:00.0,2018-02-15 23:55:00.0,2018-02-15 23:58:00.0,12699,B1.2
377,2014-11-07 23:45:00.0,2014-11-07 23:48:00.0,2014-11-07 23:52:00.0,12205,C1.4
378,2014-03-23 08:40:00.0,2014-03-23 09:05:00.0,2014-03-23 09:20:00.0,12010,C2.9
379,2015-03-18 18:31:00.0,2015-03-18 18:36:00.0,2015-03-18 18:40:00.0,12297,C2.2
380,2021-01-19 17:46:00.0,2021-01-19 17:54:00.0,2021-01-19 17:59:00.0,12798,C1.0
381,2012-12-28 11:05:00.0,2012-12-28 11:10:00.0,2012-12-28 11:18:00.0,11635,B3.5
382,2014-03-21 22:20:00.0,2014-03-21 22:24:00.0,2014-03-21 22:26:00.0,12008,C1.5
383,2020-12-05 11:20:00.0,2020-12-05 11:29:00.0,2020-12-05 11:36:00.0,12786,C1.2
384,2017-04-04 19:21:00.0,2017-04-04 19:25:00.0,2017-04-04 19:27:00.0,12645,C1.1
385,2012-07-10 12:08:00.0,2012-07-10 12:24:00.0,2012-07-10 12:31:00.0,11520,C5.5
386,2012-09-05 23:50:00.0,2012-09-05 23:56:00.0,2012-09-06 00:04:00.0,11560,C1.1
387,2012-07-09 08:05:00.0,2012-07-09 08:30:00.0,2012-07-09 08:58:00.0,11515,C7.9
388,2021-05-18 08:15:00.0,2021-05-18 08:23:00.0,2021-05-18 08:27:00.0,12824,B2.3
389,2011-09-22 20:14:00.0,2011-09-22 20:20:00.0,2011-09-22 20:33:00.0,11295,C4.0
390,2021-05-26 16:31:00.0,2021-05-26 16:35:00.0,2021-05-26 16:50:00.0,12826,B5.6
391,2012-01-16 02:36:00.0,2012-01-16 04:44:00.0,2012-01-16 06:46:00.0,11402,C6.5
392,2014-08-22 12:44:00.0,2014-08-22 12:57:00.0,2014-08-22 13:01:00.0,12149,C6.4
393,2014-04-22 09:33:00.0,2014-04-22 09:39:00.0,2014-04-22 09:43:00.0,12035,C2.4
394,2014-12-02 17:18:00.0,2014-12-02 17:35:00.0,2014-12-02 17:50:00.0,12223,C3.9
395,2018-06-02 04:27:00.0,2018-06-02 04:30:00.0,2018-06-02 04:37:00.0,12712,B1.8
396,2011-02-03 05:51:00.0,2011-02-03 05:56:00.0,2011-02-03 06:02:00.0,11150,B2.6
397,2014-02-23 16:12:00.0,2014-02-23 16:18:00.0,2014-02-23 16:23:00.0,11982,C1.0
398,2012-01-09 20:01:00.0,2012-01-09 20:13:00.0,2012-01-09 20:28:00.0,11395,C2.6
399,2016-11-29 18:58:00.0,2016-11-29 19:01:00.0,2016-11-29 19:03:00.0,12615,B5.9
400,2021-09-26 22:44:00.0,2021-09-26 23:00:00.0,2021-09-26 23:17:00.0,12871,B2.4
401,2010-08-16 02:20:00.0,2010-08-16 02:37:00.0,2010-08-16 02:49:00.0,11098,B3.5
402,2011-09-11 08:41:00.0,2011-09-11 08:51:00.0,2011-09-11 09:27:00.0,11283,C6.6
403,2021-03-20 15:31:00.0,2021-03-20 15:50:00.0,2021-03-20 16:10:00.0,12811,B2.1
404,2012-11-29 21:46:00.0,2012-11-29 21:50:00.0,2012-11-29 21:54:00.0,11625,C1.5
405,2011-06-06 13:15:00.0,2011-06-06 13:20:00.0,2011-06-06 13:28:00.0,11228,B6.7
406,2019-04-19 16:10:00.0,2019-04-19 16:13:00.0,2019-04-19 16:16:00.0,12738,B1.3
407,2015-01-29 12:21:00.0,2015-01-29 12:26:00.0,2015-01-29 12:30:00.0,12277,C7.6
408,2021-07-08 04:09:00.0,2021-07-08 04:16:00.0,2021-07-08 04:29:00.0,12835,B2.5
409,2014-12-18 19:34:00.0,2014-12-18 19:43:00.0,2014-12-18 19:52:00.0,12241,C7.9
410,2011-07-03 12:34:00.0,2011-07-03 12:42:00.0,2011-07-03 12:48:00.0,11244,B4.8
411,2014-10-21 08:08:00.0,2014-10-21 08:10:00.0,2014-10-21 08:12:00.0,12192,C3.1
412,2021-06-08 03:42:00.0,2021-06-08 03:48:00.0,2021-06-08 03:54:00.0,12830,B2.5
413,2010-11-25 00:46:00.0,2010-11-25 00:50:00.0,2010-11-25 00:54:00.0,11128,B1.4
414,2013-05-15 22:26:00.0,2013-05-15 22:31:00.0,2013-05-15 22:41:00.0,11748,C1.1
415,2011-04-30 12:19:00.0,2011-04-30 12:28:00.0,2011-04-30 12:42:00.0,11195,C1.0
416,2016-09-10 13:36:00.0,2016-09-10 13:39:00.0,2016-09-10 13:50:00.0,12585,B2.3
417,2021-07-09 02:40:00.0,2021-07-09 02:44:00.0,2021-07-09 02:49:00.0,12840,B1.8
418,2011-05-29 20:11:00.0,2011-05-29 21:20:00.0,2011-05-29 21:48:00.0,11227,C8.7
419,2017-07-09 19:30:00.0,2017-07-09 19:33:00.0,2017-07-09 19:38:00.0,12665,B2.4
420,2014-01-24 05:16:00.0,2014-01-24 05:19:00.0,2014-01-24 05:22:00.0,11957,B6.0
421,2012-12-14 12:13:00.0,2012-12-14 12:17:00.0,2012-12-14 12:23:00.0,11633,C1.0
422,2021-09-21 12:31:00.0,2021-09-21 12:38:00.0,2021-09-21 12:44:00.0,12871,B3.2
423,2013-12-23 05:51:00.0,2013-12-23 05:55:00.0,2013-12-23 05:58:00.0,11928,C3.3
424,2015-08-24 22:06:00.0,2015-08-24 22:11:00.0,2015-08-24 22:15:00.0,12403,C1.4
425,2021-04-25 01:17:00.0,2021-04-25 01:35:00.0,2021-04-25 01:51:00.0,12816,C2.6
426,2011-10-12 14:13:00.0,2011-10-12 14:20:00.0,2011-10-12 14:32:00.0,11319,C4.3
427,2013-05-19 14:13:00.0,2013-05-19 14:20:00.0,2013-05-19 14:27:00.0,11750,C1.1
428,2011-04-03 05:01:00.0,2011-04-03 05:19:00.0,2011-04-03 05:28:00.0,11183,C1.2
429,2013-03-19 16:45:00.0,2013-03-19 16:51:00.0,2013-03-19 16:56:00.0,11692,C1.2
430,2015-05-02 16:36:00.0,2015-05-02 16:49:00.0,2015-05-02 17:00:00.0,12335,B5.6
431,2015-11-17 15:51:00.0,2015-11-17 15:54:00.0,2015-11-17 15:58:00.0,12454,C1.1
432,2017-08-16 10:11:00.0,2017-08-16 10:15:00.0,2017-08-16 10:21:00.0,12671,B3.6
433,2016-04-08 16:10:00.0,2016-04-08 16:14:00.0,2016-04-08 16:18:00.0,12529,B6.1
434,2017-08-31 16:40:00.0,2017-08-31 16:44:00.0,2017-08-31 16:47:00.0,12672,B2.3
435,2010-06-12 03:57:00.0,2010-06-12 04:06:00.0,2010-06-12 04:17:00.0,11080,C1.0
436,2014-11-18 18:53:00.0,2014-11-18 18:55:00.0,2014-11-18 18:57:00.0,12214,C1.3
437,2015-06-11 06:45:00.0,2015-06-11 06:53:00.0,2015-06-11 06:58:00.0,12367,C1.1
438,2015-03-10 13:45:00.0,2015-03-10 13:48:00.0,2015-03-10 13:50:00.0,12297,B9.7
439,2019-01-29 06:36:00.0,2019-01-29 06:41:00.0,2019-01-29 06:45:00.0,12733,B2.6
440,2013-04-25 21:55:00.0,2013-04-25 22:02:00.0,2013-04-25 22:06:00.0,11726,C5.7
441,2013-09-04 11:44:00.0,2013-09-04 11:49:00.0,2013-09-04 11:53:00.0,11837,B9.4
442,2014-08-25 14:13:00.0,2014-08-25 14:25:00.0,2014-08-25 14:31:00.0,12146,C1.3
443,2017-06-18 09:10:00.0,2017-06-18 09:21:00.0,2017-06-18 09:32:00.0,12663,B2.5
444,2014-06-13 20:55:00.0,2014-06-13 21:01:00.0,2014-06-13 21:09:00.0,12087,C4.1
445,2019-03-22 10:14:00.0,2019-03-22 10:19:00.0,2019-03-22 10:25:00.0,12736,C1.0
446,2013-01-06 12:44:00.0,2013-01-06 12:54:00.0,2013-01-06 13:01:00.0,11652,C1.7
447,2010-11-05 03:15:00.0,2010-11-05 03:21:00.0,2010-11-05 03:29:00.0,11121,B9.4
448,2014-06-20 18:23:00.0,2014-06-20 18:33:00.0,2014-06-20 18:46:00.0,12087,C1.6
449,2016-06-16 00:20:00.0,2016-06-16 00:25:00.0,2016-06-16 00:34:00.0,12553,B3.2
450,2016-08-30 02:40:00.0,2016-08-30 02:45:00.0,2016-08-30 02:51:00.0,12585,B5.6
451,2013-07-07 22:43:00.0,2013-07-07 22:50:00.0,2013-07-07 22:58:00.0,11785,C1.0
452,2012-07-29 11:56:00.0,2012-07-29 12:03:00.0,2012-07-29 12:07:00.0,11532,C3.1
453,2014-06-15 06:00:00.0,2014-06-15 06:05:00.0,2014-06-15 06:09:00.0,12082,C7.5
454,2015-11-03 23:29:00.0,2015-11-03 23:35:00.0,2015-11-03 23:39:00.0,12445,C1.7
455,2021-04-20 04:18:00.0,2021-04-20 04:25:00.0,2021-04-20 04:29:00.0,12817,B2.3
456,2013-09-04 05:35:00.0,2013-09-04 05:40:00.0,2013-09-04 05:49:00.0,11837,C2.9
457,2011-02-25 05:15:00.0,2011-02-25 05:18:00.0,2011-02-25 05:22:00.0,11163,C1.4
458,2013-11-15 05:43:00.0,2013-11-15 05:46:00.0,2013-11-15 05:48:00.0,11900,C1.6
459,2013-07-26 21:27:00.0,2013-07-26 21:49:00.0,2013-07-26 22:00:00.0,11800,C1.8
460,2011-01-24 00:49:00.0,2011-01-24 00:53:00.0,2011-01-24 00:57:00.0,11147,B2.2
461,2013-09-07 03:57:00.0,2013-09-07 04:01:00.0,2013-09-07 04:09:00.0,11837,B8.4
462,2013-07-08 01:13:00.0,2013-07-08 01:22:00.0,2013-07-08 01:23:00.0,11785,C9.7
463,2021-10-27 22:07:00.0,2021-10-27 22:22:00.0,2021-10-27 22:27:00.0,12887,C1.6
464,2013-04-24 16:50:00.0,2013-04-24 16:58:00.0,2013-04-24 17:12:00.0,11726,C2.5
465,2012-10-31 13:06:00.0,2012-10-31 13:11:00.0,2012-10-31 13:18:00.0,11598,B3.9
466,2011-02-20 03:54:00.0,2011-02-20 03:57:00.0,2011-02-20 03:59:00.0,11161,C1.7
467,2017-09-29 13:25:00.0,2017-09-29 13:31:00.0,2017-09-29 13:38:00.0,12682,B2.2
468,2011-09-23 21:29:00.0,2011-09-23 21:43:00.0,2011-09-23 21:48:00.0,11295,C9.6
469,2014-12-16 04:43:00.0,2014-12-16 04:48:00.0,2014-12-16 04:52:00.0,12242,C3.5
470,2012-05-15 09:37:00.0,2012-05-15 09:45:00.0,2012-05-15 10:04:00.0,11476,C1.7
471,2010-09-29 09:34:00.0,2010-09-29 09:37:00.0,2010-09-29 09:41:00.0,11110,B4.5
472,2012-05-11 08:29:00.0,2012-05-11 08:35:00.0,2012-05-11 08:51:00.0,11476,C2.8
473,2015-11-21 17:07:00.0,2015-11-21 17:11:00.0,2015-11-21 17:14:00.0,12454,B8.7
474,2014-04-16 06:37:00.0,2014-04-16 06:45:00.0,2014-04-16 06:48:00.0,12035,C1.8
475,2016-07-16 05:40:00.0,2016-07-16 05:44:00.0,2016-07-16 05:48:00.0,12567,C2.0
476,2010-10-24 12:54:00.0,2010-10-24 13:05:00.0,2010-10-24 13:25:00.0,11117,B3.3
477,2012-03-29 13:12:00.0,2012-03-29 13:21:00.0,2012-03-29 13:23:00.0,11451,C5.0
478,2013-07-23 03:15:00.0,2013-07-23 03:22:00.0,2013-07-23 03:35:00.0,11801,B5.3
479,2015-09-13 05:20:00.0,2015-09-13 05:24:00.0,2015-09-13 05:33:00.0,12414,B6.1
480,2012-07-02 02:51:00.0,2012-07-02 02:54:00.0,2012-07-02 02:57:00.0,11515,B9.5
481,2013-12-10 20:02:00.0,2013-12-10 20:07:00.0,2013-12-10 20:12:00.0,11916,C2.3
482,2014-04-21 19:30:00.0,2014-04-21 20:02:00.0,2014-04-21 20:26:00.0,12038,C5.1
483,2012-05-05 17:56:00.0,2012-05-05 18:07:00.0,2012-05-05 18:16:00.0,11474,C3.4
484,2016-11-21 00:24:00.0,2016-11-21 00:27:00.0,2016-11-21 00:30:00.0,12610,B1.2
485,2011-04-30 08:55:00.0,2011-04-30 09:04:00.0,2011-04-30 09:08:00.0,11199,C1.7
486,2013-05-04 07:30:00.0,2013-05-04 07:34:00.0,2013-05-04 07:40:00.0,11739,C1.0
487,2015-06-22 07:35:00.0,2015-06-22 07:40:00.0,2015-06-22 07:49:00.0,12371,C1.6
488,2013-04-24 09:57:00.0,2013-04-24 10:07:00.0,2013-04-24 10:18:00.0,11726,C1.6
489,2012-10-23 07:40:00.0,2012-10-23 08:21:00.0,2012-10-23 08:56:00.0,11593,C3.0
490,2016-01-05 23:33:00.0,2016-01-05 23:37:00.0,2016-01-05 23:38:00.0,12476,B6.3
491,2011-03-07 04:20:00.0,2011-03-07 04:39:00.0,2011-03-07 04:47:00.0,11165,C5.0
492,2015-12-12 03:09:00.0,2015-12-12 03:16:00.0,2015-12-12 03:21:00.0,12465,C2.0
493,2010-05-04 11:00:00.0,2010-05-04 11:18:00.0,2010-05-04 11:32:00.0,11069,B2.0
494,2010-05-12 02:08:00.0,2010-05-12 02:22:00.0,2010-05-12 02:29:00.0,11067,B1.5
495,2013-07-03 17:36:00.0,2013-07-03 17:54:00.0,2013-07-03 18:07:00.0,11785,C2.1
496,2011-10-30 22:33:00.0,2011-10-30 22:50:00.0,2011-10-30 23:07:00.0,11334,C1.2
497,2014-04-10 08:46:00.0,2014-04-10 10:53:00.0,2014-04-10 11:21:00.0,12035,C1.9
498,2017-04-19 16:32:00.0,2017-04-19 16:36:00.0,2017-04-19 16:39:00.0,12651,B7.2
499,2017-08-27 06:02:00.0,2017-08-27 06:07:00.0,2017-08-27 06:12:00.0,12671,B4.3
500,2014-11-30 03:15:00.0,2014-11-30 03:26:00.0,2014-11-30 03:33:00.0,12222,C1.4
501,2014-10-29 23:00:00.0,2014-10-29 23:03:00.0,2014-10-29 23:08:00.0,12192,C2.7
502,2021-05-31 03:59:00.0,2021-05-31 04:03:00.0,2021-05-31 04:07:00.0,12827,B2.1
503,2014-11-13 19:17:00.0,2014-11-13 19:21:00.0,2014-11-13 19:23:00.0,12209,C1.4
504,2010-11-07 23:55:00.0,2010-11-07 23:58:00.0,2010-11-08 00:00:00.0,11121,B1.7
505,2013-03-22 03:51:00.0,2013-03-22 03:56:00.0,2013-03-22 03:58:00.0,11692,C1.1
