,time_start,time_peak,time_end,nar,xray_class,is_coincident
142,2014-11-27 10:53:00,2014-11-27 10:59:00,2014-11-27 11:08:00,12222,C,True
143,2014-11-28 00:29:00,2014-11-28 00:40:00,2014-11-28 00:50:00,12222,C,True
144,2014-11-28 02:33:00,2014-11-28 02:36:00,2014-11-28 02:38:00,12222,C,True
145,2014-11-28 04:18:00,2014-11-28 04:22:00,2014-11-28 04:24:00,12222,C,True
146,2014-11-28 11:16:00,2014-11-28 11:20:00,2014-11-28 11:25:00,12222,C,True
147,2014-11-29 00:00:00,2014-11-29 00:10:00,2014-11-29 00:21:00,12222,C,True
148,2014-11-29 01:44:00,2014-11-29 02:01:00,2014-11-29 02:32:00,12222,C,True
149,2014-11-29 08:16:00,2014-11-29 08:21:00,2014-11-29 08:25:00,12222,C,True
150,2014-11-29 09:57:00,2014-11-29 10:01:00,2014-11-29 10:07:00,12222,C,True
151,2014-11-29 18:01:00,2014-11-29 18:03:00,2014-11-29 18:08:00,12222,C,True
152,2014-11-30 03:15:00,2014-11-30 03:26:00,2014-11-30 03:33:00,12222,C,True
153,2014-11-30 04:01:00,2014-11-30 04:06:00,2014-11-30 04:09:00,12222,C,True
154,2014-11-06 00:44:00,2014-11-06 00:51:00,2014-11-06 00:57:00,12205,C,True
155,2014-11-06 14:17:00,2014-11-06 14:24:00,2014-11-06 14:33:00,12205,C,True
156,2014-11-06 23:06:00,2014-11-06 23:34:00,2014-11-06 23:38:00,12205,C,True
157,2014-11-07 12:03:00,2014-11-07 12:06:00,2014-11-07 12:08:00,12205,C,True
158,2014-11-07 13:55:00,2014-11-07 13:59:00,2014-11-07 14:05:00,12205,C,True
159,2014-11-07 14:51:00,2014-11-07 15:16:00,2014-11-07 15:57:00,12205,C,True
160,2014-11-07 16:10:00,2014-11-07 16:39:00,2014-11-07 16:45:00,12205,C,True
161,2014-11-07 23:45:00,2014-11-07 23:48:00,2014-11-07 23:52:00,12205,C,True
162,2014-11-08 16:44:00,2014-11-08 17:55:00,2014-11-08 18:21:00,12205,C,True
163,2014-11-08 21:47:00,2014-11-08 21:54:00,2014-11-08 22:05:00,12205,C,True
164,2014-11-09 03:03:00,2014-11-09 03:09:00,2014-11-09 03:21:00,12205,C,True
165,2014-11-09 07:14:00,2014-11-09 07:20:00,2014-11-09 07:26:00,12205,C,True
166,2014-11-09 12:02:00,2014-11-09 12:24:00,2014-11-09 12:37:00,12205,C,True
167,2014-11-09 13:35:00,2014-11-09 13:42:00,2014-11-09 13:50:00,12205,C,True
168,2014-11-09 22:07:00,2014-11-09 22:14:00,2014-11-09 22:17:00,12205,C,True
169,2014-11-09 22:21:00,2014-11-09 22:24:00,2014-11-09 22:26:00,12205,C,True
170,2014-11-10 01:43:00,2014-11-10 01:46:00,2014-11-10 01:48:00,12205,C,True
171,2014-11-10 02:18:00,2014-11-10 02:22:00,2014-11-10 02:25:00,12205,C,True
172,2014-11-10 12:14:00,2014-11-10 12:37:00,2014-11-10 12:48:00,12205,C,True
173,2014-04-15 05:49:00,2014-04-15 05:56:00,2014-04-15 06:00:00,12035,C,True
174,2014-04-15 07:04:00,2014-04-15 07:09:00,2014-04-15 07:11:00,12035,C,True
175,2014-04-15 09:15:00,2014-04-15 09:23:00,2014-04-15 09:25:00,12035,C,True
176,2014-04-15 17:53:00,2014-04-15 17:59:00,2014-04-15 18:03:00,12035,C,True
177,2014-04-15 23:43:00,2014-04-15 23:49:00,2014-04-15 23:52:00,12035,C,True
178,2014-04-16 01:10:00,2014-04-16 01:18:00,2014-04-16 01:34:00,12035,C,True
179,2014-04-16 06:37:00,2014-04-16 06:45:00,2014-04-16 06:48:00,12035,C,True
180,2014-04-16 08:36:00,2014-04-16 08:44:00,2014-04-16 08:51:00,12035,C,True
181,2014-04-16 12:42:00,2014-04-16 12:51:00,2014-04-16 12:55:00,12035,C,True
182,2014-04-20 11:53:00,2014-04-20 12:07:00,2014-04-20 12:12:00,12035,C,True
183,2014-04-20 13:32:00,2014-04-20 13:38:00,2014-04-20 13:44:00,12035,C,True
184,2014-04-21 23:20:00,2014-04-21 23:31:00,2014-04-21 23:40:00,12035,C,True
185,2014-04-22 00:34:00,2014-04-22 01:03:00,2014-04-22 01:18:00,12035,C,True
186,2014-04-22 03:42:00,2014-04-22 04:20:00,2014-04-22 04:34:00,12035,C,True
187,2014-04-22 07:57:00,2014-04-22 08:03:00,2014-04-22 08:12:00,12035,C,True
188,2014-04-22 09:33:00,2014-04-22 09:39:00,2014-04-22 09:43:00,12035,C,True
189,2014-01-05 15:11:00,2014-01-05 15:18:00,2014-01-05 15:31:00,11944,C,True
190,2014-01-05 18:13:00,2014-01-05 18:17:00,2014-01-05 18:27:00,11944,C,True
191,2014-01-06 00:08:00,2014-01-06 00:19:00,2014-01-06 00:25:00,11944,C,True
192,2014-01-06 09:28:00,2014-01-06 09:34:00,2014-01-06 09:42:00,11944,C,True
193,2014-01-06 16:06:00,2014-01-06 16:12:00,2014-01-06 16:17:00,11944,C,True
194,2014-01-07 02:29:00,2014-01-07 02:34:00,2014-01-07 02:39:00,11944,C,True
195,2014-01-07 04:08:00,2014-01-07 04:11:00,2014-01-07 04:16:00,11944,C,True
196,2014-01-07 04:40:00,2014-01-07 04:53:00,2014-01-07 05:20:00,11944,C,True
197,2014-01-11 08:31:00,2014-01-11 08:35:00,2014-01-11 08:37:00,11944,C,True
198,2014-01-11 10:18:00,2014-01-11 10:24:00,2014-01-11 10:31:00,11944,C,True
199,2014-01-11 13:00:00,2014-01-11 13:10:00,2014-01-11 13:22:00,11944,C,True
200,2014-01-14 03:23:00,2014-01-14 03:27:00,2014-01-14 03:29:00,11944,C,True
201,2014-06-09 17:03:00,2014-06-09 17:08:00,2014-06-09 17:14:00,12087,C,True
202,2014-06-10 08:17:00,2014-06-10 08:25:00,2014-06-10 08:32:00,12087,C,True
203,2014-06-10 09:17:00,2014-06-10 09:31:00,2014-06-10 09:40:00,12087,C,True
204,2014-06-10 10:04:00,2014-06-10 10:17:00,2014-06-10 10:25:00,12087,C,True
205,2014-06-10 23:46:00,2014-06-11 00:07:00,2014-06-11 00:14:00,12087,C,True
206,2014-06-11 04:39:00,2014-06-11 04:47:00,2014-06-11 04:56:00,12087,C,True
207,2014-06-11 06:26:00,2014-06-11 06:32:00,2014-06-11 06:37:00,12087,C,True
208,2014-06-11 11:37:00,2014-06-11 11:42:00,2014-06-11 11:47:00,12087,C,True
209,2014-06-11 15:15:00,2014-06-11 15:19:00,2014-06-11 15:23:00,12087,C,True
210,2014-06-11 18:39:00,2014-06-11 18:45:00,2014-06-11 18:50:00,12087,C,True
211,2014-06-12 01:18:00,2014-06-12 01:28:00,2014-06-12 01:34:00,12087,C,True
212,2014-06-12 04:51:00,2014-06-12 05:07:00,2014-06-12 05:20:00,12087,C,True
213,2014-06-12 06:40:00,2014-06-12 06:43:00,2014-06-12 06:49:00,12087,C,True
214,2014-06-13 00:30:00,2014-06-13 00:34:00,2014-06-13 00:41:00,12087,C,True
215,2014-06-13 09:14:00,2014-06-13 09:18:00,2014-06-13 09:20:00,12087,C,True
216,2014-06-13 10:39:00,2014-06-13 10:51:00,2014-06-13 10:56:00,12087,C,True
217,2014-06-13 15:21:00,2014-06-13 15:24:00,2014-06-13 15:27:00,12087,C,True
218,2014-06-13 20:13:00,2014-06-13 20:17:00,2014-06-13 20:20:00,12087,C,True
219,2014-06-13 20:55:00,2014-06-13 21:01:00,2014-06-13 21:09:00,12087,C,True
220,2014-11-13 05:58:00,2014-11-13 06:07:00,2014-11-13 06:13:00,12209,C,True
221,2014-11-14 07:42:00,2014-11-14 07:48:00,2014-11-14 07:53:00,12209,C,True
222,2014-11-14 23:15:00,2014-11-14 23:39:00,2014-11-14 23:58:00,12209,C,True
223,2014-11-15 06:11:00,2014-11-15 06:14:00,2014-11-15 06:18:00,12209,C,True
224,2014-11-15 23:33:00,2014-11-15 23:46:00,2014-11-16 00:00:00,12209,C,True
225,2014-11-16 01:11:00,2014-11-16 01:15:00,2014-11-16 01:21:00,12209,C,True
226,2014-11-20 19:36:00,2014-11-20 19:56:00,2014-11-20 20:09:00,12209,C,True
227,2014-11-20 21:03:00,2014-11-20 21:13:00,2014-11-20 21:29:00,12209,C,True
228,2014-11-21 01:53:00,2014-11-21 01:58:00,2014-11-21 02:08:00,12209,C,True
229,2014-11-21 04:41:00,2014-11-21 04:45:00,2014-11-21 04:48:00,12209,C,True
230,2014-11-21 23:25:00,2014-11-21 23:33:00,2014-11-21 23:39:00,12209,C,True
231,2014-11-22 00:54:00,2014-11-22 01:01:00,2014-11-22 01:06:00,12209,C,True
232,2014-11-22 03:35:00,2014-11-22 03:41:00,2014-11-22 03:47:00,12209,C,True
233,2014-04-13 22:11:00,2014-04-13 22:16:00,2014-04-13 22:28:00,12036,C,True
234,2014-04-13 23:46:00,2014-04-13 23:52:00,2014-04-14 00:00:00,12036,C,True
235,2014-04-14 02:06:00,2014-04-14 02:11:00,2014-04-14 02:16:00,12036,C,True
236,2014-04-14 04:18:00,2014-04-14 04:38:00,2014-04-14 04:48:00,12036,C,True
237,2014-04-14 07:08:00,2014-04-14 07:12:00,2014-04-14 07:16:00,12036,C,True
238,2014-04-14 08:57:00,2014-04-14 09:00:00,2014-04-14 09:02:00,12036,C,True
239,2014-04-14 08:57:00,2014-04-14 09:00:00,2014-04-14 09:02:00,12036,C,True
240,2014-04-14 09:06:00,2014-04-14 09:12:00,2014-04-14 09:16:00,12036,C,True
241,2014-04-14 09:25:00,2014-04-14 09:27:00,2014-04-14 09:29:00,12036,C,True
242,2014-04-14 10:45:00,2014-04-14 10:57:00,2014-04-14 11:07:00,12036,C,True
243,2014-04-14 12:17:00,2014-04-14 12:29:00,2014-04-14 12:32:00,12036,C,True
244,2014-04-14 15:30:00,2014-04-14 15:45:00,2014-04-14 15:49:00,12036,C,True
245,2014-04-14 18:14:00,2014-04-14 18:17:00,2014-04-14 18:20:00,12036,C,True
246,2014-04-15 03:10:00,2014-04-15 03:17:00,2014-04-15 03:26:00,12036,C,True
247,2014-04-15 06:31:00,2014-04-15 06:36:00,2014-04-15 06:42:00,12036,C,True
248,2014-04-15 06:42:00,2014-04-15 06:47:00,2014-04-15 06:51:00,12036,C,True
249,2014-04-15 08:53:00,2014-04-15 08:57:00,2014-04-15 08:59:00,12036,C,True
250,2014-01-27 08:07:00,2014-01-27 08:23:00,2014-01-27 08:40:00,11968,C,True
251,2014-02-01 22:54:00,2014-02-01 22:58:00,2014-02-01 23:03:00,11968,C,True
252,2014-02-02 01:07:00,2014-02-02 01:18:00,2014-02-02 01:22:00,11968,C,True
253,2014-02-02 04:59:00,2014-02-02 05:02:00,2014-02-02 05:04:00,11968,C,True
254,2014-02-02 06:01:00,2014-02-02 06:07:00,2014-02-02 06:13:00,11968,C,True
255,2014-02-02 14:17:00,2014-02-02 14:21:00,2014-02-02 14:28:00,11968,C,True
256,2014-02-02 16:10:00,2014-02-02 16:18:00,2014-02-02 16:23:00,11968,C,True
257,2014-03-22 19:38:00,2014-03-22 19:48:00,2014-03-22 20:02:00,12010,C,True
258,2014-03-22 20:04:00,2014-03-22 20:10:00,2014-03-22 20:15:00,12010,C,True
259,2014-03-28 20:57:00,2014-03-28 21:00:00,2014-03-28 21:08:00,12010,C,True
260,2014-03-29 04:06:00,2014-03-29 04:14:00,2014-03-29 04:20:00,12010,C,True
261,2014-04-03 15:16:00,2014-04-03 15:20:00,2014-04-03 15:28:00,12026,C,True
262,2014-04-03 19:30:00,2014-04-03 19:34:00,2014-04-03 19:55:00,12026,C,True
263,2014-04-04 03:43:00,2014-04-04 03:47:00,2014-04-04 03:52:00,12026,C,True
264,2014-04-04 23:57:00,2014-04-05 00:01:00,2014-04-05 00:21:00,12026,C,True
265,2014-01-17 09:15:00,2014-01-17 09:23:00,2014-01-17 09:44:00,11959,C,True
266,2014-01-17 12:48:00,2014-01-17 12:52:00,2014-01-17 12:56:00,11959,C,True
267,2014-01-17 13:55:00,2014-01-17 14:03:00,2014-01-17 14:10:00,11959,C,True
268,2014-01-17 15:20:00,2014-01-17 15:25:00,2014-01-17 15:31:00,11959,C,True
269,2014-01-17 16:03:00,2014-01-17 16:08:00,2014-01-17 16:11:00,11959,C,True
270,2014-01-17 19:17:00,2014-01-17 20:07:00,2014-01-17 20:31:00,11959,C,True
271,2014-01-17 23:52:00,2014-01-17 23:57:00,2014-01-18 00:01:00,11959,C,True
272,2014-01-18 03:21:00,2014-01-18 03:27:00,2014-01-18 03:33:00,11959,C,True
273,2014-01-18 05:36:00,2014-01-18 05:43:00,2014-01-18 05:48:00,11959,C,True
274,2014-01-18 10:34:00,2014-01-18 10:40:00,2014-01-18 10:43:00,11959,C,True
275,2014-01-18 11:57:00,2014-01-18 12:04:00,2014-01-18 12:09:00,11959,C,True
276,2014-01-18 16:02:00,2014-01-18 16:05:00,2014-01-18 16:08:00,11959,C,True
277,2014-01-18 19:32:00,2014-01-18 19:42:00,2014-01-18 19:59:00,11959,C,True
278,2014-03-19 12:42:00,2014-03-19 12:46:00,2014-03-19 12:48:00,12014,C,True
279,2014-03-19 12:49:00,2014-03-19 12:53:00,2014-03-19 12:56:00,12014,C,True
280,2014-03-19 14:44:00,2014-03-19 14:49:00,2014-03-19 14:53:00,12014,C,True
281,2014-03-19 16:20:00,2014-03-19 16:28:00,2014-03-19 16:33:00,12014,C,True
282,2014-03-19 19:39:00,2014-03-19 19:50:00,2014-03-19 19:55:00,12014,C,True
283,2014-03-20 00:19:00,2014-03-20 00:29:00,2014-03-20 00:37:00,12014,C,True
284,2014-03-20 01:52:00,2014-03-20 01:57:00,2014-03-20 02:02:00,12014,C,True
285,2014-03-20 13:48:00,2014-03-20 13:52:00,2014-03-20 13:54:00,12014,C,True
286,2014-03-20 16:03:00,2014-03-20 16:06:00,2014-03-20 16:09:00,12014,C,True
287,2014-03-21 11:31:00,2014-03-21 11:37:00,2014-03-21 11:42:00,12014,C,True
288,2014-03-22 20:54:00,2014-03-22 21:10:00,2014-03-22 21:28:00,12014,C,True
289,2014-03-23 02:27:00,2014-03-23 02:37:00,2014-03-23 02:45:00,12014,C,True
