,USFLUX,MEANGAM,MEANGBT,MEANJZD,MEANJZH,ABSNJZH,R_VALUE,xray_class
7731,3.928416666666667e+22,59.28499999999999,77.98416666666667,0.12127656666666668,-0.00576425,330.225,4.610916666666666,B
7732,3.9484999999999994e+22,59.204166666666666,78.18916666666668,0.11976206666666668,-0.00585875,338.5,4.620500000000001,B
7733,4.0115e+22,58.99833333333333,78.97666666666667,0.11366706666666666,-0.006135333333333334,362.44166666666666,4.638000000000001,B
7734,4.04e+22,58.88583333333333,79.40916666666666,0.11320873333333334,-0.006292499999999999,374.45,4.6457500000000005,C
7735,4.2875e+22,57.66583333333333,81.43416666666667,0.14337833333333333,-0.007336833333333333,463.4916666666667,4.675833333333333,B
7736,4.4081512605042015e+22,56.909243697478985,82.11596638655465,0.1765131092436975,-0.007381680672268905,479.66386554621846,4.682100840336134,B
7737,4.5017073170731705e+22,56.124390243902425,82.8109756097561,0.19083048780487807,-0.0074669512195121935,490.4024390243902,4.666341463414635,B
7738,4.527534246575342e+22,55.887671232876706,82.91095890410959,0.18953561643835617,-0.007593698630136987,499.64383561643837,4.656575342465754,C
7739,4.565714285714286e+22,55.422448979591834,82.74489795918367,0.19763061224489795,-0.0077124489795918376,510.3061224489796,4.605918367346938,C
7740,4.566521739130436e+22,55.34782608695651,82.71739130434781,0.20106304347826084,-0.007735869565217392,511.1304347826087,4.5978260869565215,C
7741,4.596333333333334e+22,55.03333333333333,82.26333333333332,0.23177333333333333,-0.007630666666666667,509.7,4.570333333333333,B
7742,4.622380952380953e+22,54.89047619047619,83.32380952380952,0.21677142857142856,-0.007935714285714286,529.4761904761905,4.592857142857143,B
7743,4.697999999999999e+22,54.71999999999999,86.92,0.14304,-0.009276000000000001,618.0,4.648000000000001,B
7744,4.74e+22,54.6,86.7,0.185,-0.00886,603.0,4.72,B
7745,4.74e+22,54.6,86.7,0.185,-0.00886,603.0,4.72,C
7746,4.74e+22,54.6,86.7,0.185,-0.00886,603.0,4.72,B
7747,5.229411764705884e+22,45.99747899159664,81.44705882352942,0.09761806722689076,-0.006050504201680673,452.88235294117646,4.477983193277311,M
7748,5.2731999999999984e+22,41.84,72.77600000000001,0.04622400000000001,-0.005216800000000001,382.6,4.4928,B
7749,5.2607142857142845e+22,41.807142857142864,72.78928571428571,0.04661785714285715,-0.005255000000000001,383.42857142857144,4.489285714285714,B
