,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf,xray_class,is_coincident
0,0.11166480000000002,107.28399999999999,4.656000000000001,8.156,23.928,32.687999999999995,0.017267999999999995,0.0010398,348.2,9.6452,5.108,23656000000.0,6.7928,4.65392e+19,0.3458,12511600000.0,1.3078e+19,89.72399999999999,122804.0,5.465599999999999,M,True
1,128.91344827586207,444.78000000000003,31.895517241379313,31.414758620689653,63.81627586206898,83.18182758620688,-0.20964365517241382,0.010410389655172414,3034.4827586206898,25.63448275862069,4.718789655172413,7173265517241.379,15.308241379310346,5.411362068965518e+22,335.08862068965516,6668724137931.034,8.549941379310346e+21,63.891310344827595,119801.6551724138,3.9532034482758616,C,True
2,132.6749696969697,471.3169696969697,32.221000000000004,31.58278787878788,63.81103030303029,83.0790909090909,-0.19808803030303032,0.009987269696969697,3167.033333333333,26.01727272727273,4.725503030303031,7338590909090.909,15.854363636363638,6.289833333333334e+22,374.7663636363636,7370090909090.909,9.446978787878789e+21,71.40387878787878,109375.72727272728,4.660830303030303,C,True
3,135.9518823529412,477.96235294117645,32.2939705882353,31.618970588235296,63.830088235294106,83.10626470588235,-0.19607573529411768,0.009974714705882353,3200.5882352941167,26.098088235294117,4.725900000000001,7538985294117.647,15.972911764705884,6.534455882352942e+22,384.8994117647058,7552294117647.059,9.684773529411765e+21,71.33144117647058,106550.88235294117,4.707161764705882,C,True
4,195.13333898305086,631.4138983050848,34.63067796610169,32.51693220338983,62.98662711864407,81.25547457627115,-0.13431247457627118,0.009203072881355932,4033.591525423729,27.59354237288136,4.7062779661016965,11024025423728.814,19.145491525423726,1.3647601694915255e+23,715.2706779661019,12760033898305.084,1.5364649152542373e+22,119.2289661016949,69057.44237288136,10.11727966101695,C,True
5,207.25044262295083,639.2914754098362,34.77595081967213,32.56844262295082,62.91986885245902,81.05809836065572,-0.1260096393442623,0.009343136065573769,4129.439344262295,27.210622950819676,4.699021311475411,11580237704918.033,19.354901639344256,1.447031967213115e+23,748.7732786885247,13200131147540.984,1.5860791803278688e+22,122.71604918032786,67546.87049180327,10.464877049180327,C,True
6,258.2835694444444,671.8551388888889,35.54048611111111,32.70815277777778,62.21929166666666,79.80584722222221,-0.09185594444444445,0.00969788611111111,4538.362499999999,27.94909722222222,4.6560402777777785,14023312500000.0,20.292333333333332,1.867403472222222e+23,905.5190277777778,15500180555555.555,1.8443226388888887e+22,143.32193055555555,60027.90416666666,12.664131944444446,C,True
7,319.8798602150537,707.2594623655915,36.325107526881716,33.00011827956989,62.004827956989246,78.75133333333333,-0.050380225806451615,0.010018926881720432,5016.859139784946,28.679817204301074,4.589468817204301,16750231182795.7,21.176505376344085,2.3992532258064516e+23,1102.8813978494622,18676698924731.184,2.186359462365591e+22,183.28246236559136,50437.411827956996,16.50011290322581,C,True
8,357.43875700934575,717.1938317757008,36.560233644859814,33.42194392523364,62.566635514018685,78.74981308411215,-0.03543970373831776,0.010411375700934578,5213.5766355140195,28.892981308411215,4.570526168224299,18385742990654.207,21.548943925233644,2.6142397196261682e+23,1195.343644859813,20275682242990.652,2.338263831775701e+22,209.824476635514,48188.4046728972,18.229845794392524,C,True
9,597.0621848739495,778.1848739495798,37.7546218487395,36.36722689075629,67.78067226890757,79.38487394957983,0.03537979831932772,0.01318512605042017,6479.663865546218,29.073109243697477,4.35344537815126,29284033613445.38,22.573109243697477,3.880336134453783e+23,1796.7226890756303,30347058823529.41,3.226638655462185e+22,358.546218487395,15246.89075630252,31.980672268907558,M,True
10,782.7378151260504,791.4951260504201,37.05981512605042,39.63728571428572,77.39380672268906,85.36142016806724,-0.03418067638655463,0.016486991596638658,6474.8336134453775,29.096369747899153,4.31466974789916,37644327731092.44,21.043142857142858,4.077403361344537e+23,1988.523529411765,35759067226890.76,3.359694117647059e+22,258.6999159663865,5810.063865546218,23.53889915966386,C,True
11,857.9079831932772,875.0989075630253,37.784403361344545,41.574554621848726,82.83850420168068,89.81234453781512,-0.08393120201680673,0.017790042016806725,6564.613445378153,31.31179831932773,4.400433613445379,39945058823529.414,22.039285714285715,4.20959243697479e+23,2084.2478991596636,38464857142857.14,3.3466546218487394e+22,159.6835294117647,5893.363025210084,14.095420168067228,C,True
12,858.9538655462184,876.4524369747899,37.80488235294118,41.61358823529411,82.95471428571426,89.90984033613445,-0.08557770621848741,0.017817798319327737,6568.105042016808,31.345857142857138,4.402210924369747,39980445378151.26,22.069336134453785,4.21039243697479e+23,2085.372268907563,38488537815126.05,3.3441126050420163e+22,159.62159663865543,5934.248739495799,14.072092436974792,C,True
13,862.3326050420167,882.1305882352941,37.88299159663866,41.81634453781512,83.49503361344534,90.36041176470587,-0.0919040411764706,0.017943941176470586,6596.194117647058,31.486663865546216,4.408478151260503,39924184873949.58,22.192168067226895,4.21438319327731e+23,2093.385714285714,38597327731092.44,3.330713445378151e+22,159.2601680672269,6139.13025210084,13.957016806722692,C,True
14,872.7837815126052,890.8927731092438,38.014882352941164,42.244739495798335,84.56313445378149,91.26889075630254,-0.09995744369747898,0.018300159663865546,6662.583193277309,31.73874789915966,4.422903361344538,39850512605042.016,22.43284033613446,4.223200840336134e+23,2104.989075630252,38752764705882.35,3.3026957983193275e+22,158.05428571428573,6547.788235294118,13.678184873949577,C,True
15,880.6120168067226,904.2317647058824,38.25942016806724,42.733462184873936,85.77721848739496,92.29315126050422,-0.11513779915966386,0.018524546218487394,6715.13949579832,32.13195798319328,4.437948739495798,39468310924369.75,22.826974789915973,4.241794117647059e+23,2118.459663865546,39091571428571.43,3.270942857142857e+22,155.9731932773109,6975.584033613444,13.225383193277311,C,True
16,883.5602521008403,910.3550420168067,38.35149579831933,43.03766386554621,86.46999159663864,92.90278151260506,-0.12212997899159662,0.018663865546218485,6755.924369747899,32.29576470588236,4.445121008403363,39344924369747.9,22.967470588235297,4.24888655462185e+23,2125.702521008404,39251378151260.51,3.2541848739495807e+22,155.11621848739497,7274.324369747899,13.029568067226887,C,True
17,887.4004201680674,921.6607563025211,38.560361344537824,43.588697478991605,87.60370588235295,94.00055462184874,-0.1315728882352941,0.018867042016806723,6816.76218487395,32.60513445378151,4.4609941176470596,39176495798319.33,23.2822268907563,4.2585386554621846e+23,2142.7294117647057,39696361344537.81,3.224305882352941e+22,153.58016806722688,7746.731092436975,12.71550924369748,C,True
