,precision,recall,f1-score,support
ABC,0.7474120082815735,0.389428263214671,0.5120567375886526,927.0
MX,0.17251461988304093,0.49166666666666664,0.2554112554112554,240.0
accuracy,0.4104541559554413,0.4104541559554413,0.4104541559554413,0.4104541559554413
macro avg,0.45996331408230723,0.4405474649406688,0.383733996499954,1167.0
weighted avg,0.6291811829039833,0.4104541559554413,0.45927617570127005,1167.0

TSS,-0.08007337183538554
HSS1,0.494824016563147
HSS2,2.978334006190284
GS,-0.6010505783974818
ORSS,-138104
SEDI,-0.13366992035434244
