,precision,recall,f1-score,support
ABC,0.8376623376623377,0.4443168771526981,0.5806451612903226,871.0
MX,0.22929936305732485,0.6575342465753424,0.3400236127508855,219.0
accuracy,0.4871559633027523,0.4871559633027523,0.4871559633027523,0.4871559633027523
macro avg,0.5334808503598313,0.5509255618640203,0.46033438702060403,1090.0
weighted avg,0.7154316115719727,0.4871559633027523,0.5323000978681788,1090.0

TSS,0.06696170071966245
ORSS,-72600
SEDI,0.1149729309008707
