,precision,recall,f1-score,support
ABC,0.8190298507462687,0.5347137637028014,0.6470154753131909,821.0
MX,0.2375249500998004,0.5509259259259259,0.33193863319386335,216.0
accuracy,0.5380906460945034,0.5380906460945034,0.5380906460945034,0.5380906460945034
macro avg,0.5282774004230345,0.5428198448143637,0.48947705425352717,1037.0
weighted avg,0.6979063613155674,0.5380906460945034,0.5813871263278729,1037.0

TSS,0.05655480084606901
HSS1,0.6380597014925373
HSS2,-7.46610956360262
GS,-0.4392200735176602
ORSS,-74108
SEDI,0.09494674724730394
