,precision,recall,f1-score,support
ABC,0.8064935064935065,0.714614499424626,0.7577791336180597,869.0
MX,0.25301204819277107,0.3605150214592275,0.2973451327433628,233.0
accuracy,0.6397459165154264,0.6397459165154264,0.6397459165154264,0.6397459165154264
macro avg,0.5297527773431387,0.5375647604419267,0.5275621331807112,1102.0
weighted avg,0.6894688424426251,0.6397459165154264,0.660427843051994,1102.0

TSS,0.059505554686277606
HSS1,0.612987012987013
HSS2,-0.15170524385121917
GS,-0.13146872620224817
ORSS,-73904
SEDI,0.09784875422495654
