,precision,recall,f1-score,support
ABC,0.797274275979557,0.5048543689320388,0.618229854689564,927.0
MX,0.20862068965517241,0.5041666666666667,0.2951219512195122,240.0
accuracy,0.50471293916024,0.50471293916024,0.50471293916024,0.50471293916024
macro avg,0.5029474828173647,0.5045105177993527,0.4566759029545381,1167.0
weighted avg,0.6762144124681154,0.50471293916024,0.5517809285260573,1167.0

TSS,0.0058949656347294654
ORSS,-109242
SEDI,0.009958165467591207
