,precision,recall,f1-score,support
ABC,0.8313953488372093,0.4627831715210356,0.5945945945945945,927.0
MX,0.2350230414746544,0.6375,0.3434343434343435,240.0
accuracy,0.4987146529562982,0.4987146529562982,0.4987146529562982,0.4987146529562982
macro avg,0.5332091951559319,0.5501415857605177,0.46901446901446897,1167.0
weighted avg,0.7087480876829564,0.4987146529562982,0.5429421007827178,1167.0

TSS,0.0664183903118637
HSS1,0.6627906976744186
HSS2,3.0868075385493996
GS,-0.534282502810041
ORSS,-86652
SEDI,0.11285135948642508
