,precision,recall,f1-score,support
ABC,0.8154362416107382,0.5242718446601942,0.6382140512147078,927.0
MX,0.2276707530647986,0.5416666666666666,0.3205918618988902,240.0
accuracy,0.5278491859468724,0.5278491859468724,0.5278491859468724,0.5278491859468724
macro avg,0.5215534973377685,0.5329692556634305,0.479402956556799,1167.0
weighted avg,0.6945590203159435,0.5278491859468724,0.5728932924865191,1167.0

TSS,0.0431069946755368
HSS1,0.6308724832214765
HSS2,-18.64117898334054
GS,-0.46494084722045564
ORSS,-97020
SEDI,0.07274737224419527
