,precision,recall,f1-score,support
ABC,0.7732342007434945,0.4487594390507012,0.5679180887372014,927.0
MX,0.1875993640699523,0.49166666666666664,0.2715765247410817,240.0
accuracy,0.45758354755784064,0.45758354755784064,0.45758354755784064,0.45758354755784064
macro avg,0.48041678240672336,0.4702130528586839,0.4197473067391415,1167.0
weighted avg,0.6527951597823547,0.45758354755784064,0.5069738082238605,1167.0

TSS,-0.03916643518655327
ORSS,-124684
SEDI,-0.0659873803001628
