,precision,recall,f1-score,support
ABC,0.845771144278607,0.5855338691159586,0.6919945725915876,871.0
MX,0.2587268993839836,0.5753424657534246,0.35694050991501414,219.0
accuracy,0.5834862385321101,0.5834862385321101,0.5834862385321101,0.5834862385321101
macro avg,0.5522490218312953,0.5804381674346917,0.5244675412533009,1090.0
weighted avg,0.7278237225979441,0.5834862385321101,0.6246763710079457,1090.0

TSS,0.10449804366259052
HSS1,0.6915422885572139
HSS2,-2.4892509927427087
GS,-0.3966878122719362
ORSS,-67146
SEDI,0.17602529461808794
