,precision,recall,f1-score,support
ABC,0.7762645914396887,0.4580941446613088,0.576173285198556,871.0
MX,0.18055555555555555,0.4748858447488584,0.26163522012578616,219.0
accuracy,0.4614678899082569,0.4614678899082569,0.4614678899082569,0.4614678899082569
macro avg,0.47841007349762216,0.4664899947050836,0.41890425266217113,1090.0
weighted avg,0.6565762622115922,0.4614678899082569,0.5129771051518253,1090.0

TSS,-0.043179853004755686
HSS1,0.5525291828793775
HSS2,5.612711702098551
GS,-0.5643715187388202
ORSS,-108560
SEDI,-0.07334869548210711
