,precision,recall,f1-score,support
ABC,0.8372591006423983,0.4489092996555683,0.5844544095665173,871.0
MX,0.22953451043338685,0.6529680365296804,0.33966745843230406,219.0
accuracy,0.48990825688073397,0.48990825688073397,0.48990825688073397,0.48990825688073397
macro avg,0.5333968055378926,0.5509386680926244,0.4620609339994107,1090.0
weighted avg,0.7151566371049914,0.48990825688073397,0.5352724441551479,1090.0

TSS,0.06679361107578508
HSS1,0.6745182012847966
HSS2,2.4362930108267444
GS,-0.5703563414784774
ORSS,-72960
SEDI,0.11461874218956566
